price,direction,strong,extras,link,scrapping_date,scrapping_page,description,time_ago,price_reduction,inmobiliario
6.800 € /mes,Casa o chalet con piscina en Este,Casa o chalet,"['5 habs.', '4 baños', '520 m²', 'Terraza', 'Piscina']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-parking-terraza-piscina/181944409/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"ELEGANTE VILLA CON PARCELA Y PISCINA PRIVADA A UNOS METROS DE LA PLAYA EN MÁLAGA
EXCLUSIVA ZONA RESIDENCIAL - PINARES DE SAN ANTÓN - JUNTO A TODOS LOS SERVICIOS

Villa: 480 m2 aprox - Parcela 980 m2 aprox.
Amplio salón- comedor muy luminoso
Cocina con isla- amueblada y equipada
5 habitaciones dobles en suite - 5 baños
Amplio garaje cerrado - piscina salina
Orientación sur - a 800 metros de la playa
Precio: 6.800€
Se solicita 4 meses de depósito, 
2 meses de fianza - solvencia demostrable
o bien el pago de 11 meses por adelantado
1 mes de honorarios de intermediación.",Hace 32 días,,
450 € /mes,"Piso con terraza en Avenida de Carlos Haya, Cruz de Humilladero",Piso,"['4 habs.', '2 baños', '120 m²', '4ª Planta', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/terraza/179359319/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"SE ALQUILA HABITACIONES

DESDE 450 &euro;

PARA PRECIOS POR HABTIACION ESCRIBIR POR WASSAP O LLAMAR AL 722 885 340",Hace 53 días,,
1.550 € /mes,Piso con terraza en Centro,Piso,"['2 habs.', '1 baño', '284 m²', 'Ascensor', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-jardin-terraza-ascensor/182345064/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"REF: 109134

Disponible desde ya

Piso en alquiler con superficie de 284m², muy luminoso. Planta 4ta, exterior

La vivienda se entrega amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 2 habitaciones (1 doble y 1 individual)
- 1 baño completo
- terraza
- cocina equipada
- jardin (Comunitario)
- lavadero

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

No se aceptan mascotas

Finca con ascensor

[EXTRA]
Cristo de la Epidemia es un barrio que pertenece al distrito Centro de la ciudad andaluza de Málaga. Según la delimitación oficial del ayuntamiento, limita al este con el barrio Conde de Ureña y el Monte de las Tres Letras; al sur, con el barrio de La Victoria; al oeste, con El Ejido; y al norte con Olletas. Recibe este nombre por una ermita que había en el barrio desde la que salió un Cristo que acabó con una epidemia en el siglo XVIII, según cuenta la leyenda.2​ Durante la época musulmana esta fue una zona de tejares. El barrio se levanta en los alrededores de un emplazamiento de elevado carácter histórico, el lugar en el que los Reyes Católicos establecieron su campamento en la toma de Málaga en 1487, al final de la Reconquista. Hoy en día, en su lugar se levanta el monumental Santuario de la Victoria y calles cercanas toman el nombre de los Reyes Católicos, Fernando e Isabel. Otros edificios notables que se asientan en el barrio son el antiguo Consulado Alemán, situado en el nº 5 del Compás de la Victoria, o lo que fue el Cine Excelsior,​ donde hoy en día se levanta un archivo y viviendas.

Cristo de la Epidemia es un barrio que pertenece al distrito Centro de la ciudad andaluza de Málaga. Según la delimitación oficial del ayuntamiento, limita al este con el barrio Conde de Ureña y el Monte de las Tres Letras; al sur, con el barrio de La Victoria; al oeste, con El Ejido; y al norte con Olletas. Recibe este nombre por una ermita que había en el barrio desde la que salió un Cristo que acabó con una epidemia en el siglo XVIII, según cuenta la leyenda.2? Durante la época musulmana esta fue una zona de tejares. El barrio se levanta en los alrededores de un emplazamiento de elevado carácter histórico, el lugar en el que los Reyes Católicos establecieron su campamento en la toma de Málaga en 1487, al final de la Reconquista. Hoy en día, en su lugar se levanta el monumental Santuario de la Victoria y calles cercanas toman el nombre de los Reyes Católicos, Fernando e Isabel. Otros edificios notables que se asientan en el barrio son el antiguo Consulado Alemán, situado en el nº 5 del Compás de la Victoria, o lo que fue el Cine Excelsior,? donde hoy en día se levanta un archivo y viviendas.

Para más información, contactar con el equipo de Area Casa.",Hace 3 días,,Inmuebles AREA CASA
9.000 € /mes,Piso con piscina en Este,Piso,"['4 habs.', '5 baños', '480 m²', 'Ascensor', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/jardin-terraza-ascensor-piscina/182049308/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"REF: 108576

Disponible desde ya

Piso en alquiler con superficie de 480m², muy luminoso., exterior

La vivienda se entrega no amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 4 habitaciones (3 dobles y 1 individual)
- 5 baños completos
- balcon
- terraza
- cocina equipada
- piscina (Propia)
- jardin (Propio)
- trastero

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

Se aceptan mascotas

Finca con ascensor

[EXTRA]


Para más información, contactar con el equipo de Area Casa.",Hace 23 días,,Inmuebles AREA CASA
950 € /mes,Piso con ascensor en Teatinos - Universidad,Piso,"['3 habs.', '1 baño', '90 m²', '6ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-ascensor/181880001/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"Piso de alquiler en c/Nuzas 10, consta de tres habitaciones,  un baño, salón ,cocina amueblada y equipada,  amueblado para estudiantes , 90m² construidos, 70m² útiles., suministro de agua incluido en el precio.
CONDICIONES ALQUILER:

CONTRATO POR TEMPORADA DE 11 MESES
2 MESES DE FIANZA
1 MES DE HONORARIOS DE AGENCIA + IVA",Hace 38 días,,
1.400 € /mes,Casa o chalet con terraza en Campanillas,Casa o chalet,"['3 habs.', '3 baños', '256 m²', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/jardin-terraza/182048653/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"REF: 108100

Disponible desde ya

Casa en alquiler con superficie de 256m². Planta Principal con orientacion norte

La vivienda se entrega no amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 3 habitaciones 2 dobles y 1 individual)
- 3 baños completos
- balcon
- terraza
- cocina equipada
- jardin Comunitario)
- parking

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad no incluidos  e IBI incluido en el precio.

No se aceptan mascotas

Finca sin ascensor

[EXTRA]
gastos comunidad 30 euros

Para más información, contactar con el equipo de Area Casa.",Hace 23 días,,Inmuebles AREA CASA
1.470 € /mes,Casa o chalet con piscina en Campanillas,Casa o chalet,"['3 habs.', '2 baños', '2000 m²', 'Terraza', 'Piscina']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/jardin-terraza-trastero-piscina/182048243/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"REF: 108323

Disponible desde ya

Casa en alquiler con superficie de 2000m², muy luminoso., exterior

La vivienda se entrega amueblada.

Distribuida en:
- salón comedor
- 3 habitaciones (2 dobles y 1 individual)
- 2 baños completos
- balcon
- terraza
- cocina equipada
- piscina (Propia)
- jardin (Propio)
- trastero

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

Se aceptan mascotas

Finca sin ascensor

[EXTRA]
aportacion a gastos comunidad: 30 euros

Para más información, contactar con el equipo de Area Casa.",Hace 23 días,,Inmuebles AREA CASA
1.200 € /mes,Piso con terraza en Teatinos - Universidad,Piso,"['3 habs.', '2 baños', '1106 m²', '2ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-terraza-ascensor-piscina/178786958/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"PISO PARA ESTUDIANTES DE ERASMUS  EN AVDA.PLUTARCO, DE 3 DORMITORIOS TODOS CON ARMARIOS EMPOTRADOS, 2 BAÑOS, COCINA AMUEBLADA , TERRAZA, VENTILADORES EN DORMITORIOS, CERCANO UNIVERSIDAD, PARADAS DE METRO Y BUS, SUPERMERCADOS,ETC.CON PLAZ DE GARAJE..

CONDICIONES ALQUILER:

1 MES DE FIANZA
1 MES DE HONORARIOS DE AGENCIA",Hace 37 días,,
1.800 € /mes,"Ático con terraza en Calle Mesonero Romanos, Teatinos - Universidad",Ático,"['3 habs.', '2 baños', '270 m²', '5ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-terraza-ascensor/182036817/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"Opcional alquilar amueblado o sin muebles, Para larga temporada, precioso ático con cocina, totalmente mueble equipada con electro de primeras marcas, consta de tres dormitorios doble con armario empotrados, amplio, salón, comedor independiente, dos baños, completos, uno de ellos en suite, la vivienda tiene desde todas sus estancias  acceso una bonita terraza de 130m2, con vistas totalmente despejadas al monte al mar y a la catedral de Málaga, ubicado en un recinto privado con piscina jardines. Consta de una plaza de garaje incluida en el precio.",Hace 24 días,Ha bajado 199 €,
1.100 € /mes,Piso con piscina en Residencial Jardín Botánico,Piso,"['4 habs.', '2 baños', '106 m²', '1ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-parking-jardin-terraza-ascensor-piscina-piscina/182348599/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"REF: 108777

Disponible desde ya

Piso en alquiler con superficie de 106m².

La vivienda se entrega no amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 4 habitaciones (3 dobles y 1 individual)
- 2 baños completos
- terraza
- parking

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

No se aceptan mascotas

Finca con ascensor



Para más información, contactar con el equipo de Area Casa.",Hace 3 días,,Inmuebles AREA CASA
1.200 € /mes,Piso con terraza en Centro,Piso,"['2 habs.', '2 baños', '80 m²', '1ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/terraza-ascensor/182348431/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"REF: 108690

Disponible desde el 01 de Marzo 2024

Piso en alquiler con superficie de 140m², muy luminoso., exterior

La vivienda se entrega no amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 3 habitaciones (3 dobles)
- 2 baños completos
- terraza
- cocina equipada
- piscina (Propia)
- jardín (Propio)

Dispone de aire acondicionado y calefacción.

Gastos de comunidad e IBI incluidos en el precio.

No se aceptan mascotas

Finca sin ascensor

Para más información, contacte con el equipo de Area Casa.",Hace 3 días,,Inmuebles AREA CASA
1.200 € /mes,Piso con terraza en Teatinos - Universidad,Piso,"['3 habs.', '2 baños', '90 m²', '2ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/calefaccion-jardin-terraza-ascensor-piscina/181619518/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"REFERENCIA: MA02671

DISPONIBLE EL MES DE JULIO

¡Descubre la comodidad y estilo de vida que ofrece este encantador piso en alquiler en la zona de Torre Atalaya en Málaga!

Características destacadas:

Ubicación Excepcional: Situado en la zona de Torre Atalaya, este piso te brinda una ubicación privilegiada en Málaga, con acceso fácil y rápido a todas las comodidades de la ciudad.

Amplitud y Luminosidad: Con 90 metros cuadrados de superficie, este piso cuenta con una distribución que aprovecha al máximo el espacio, creando un ambiente acogedor y luminoso en todas las estancias.

Tres Habitaciones y Dos Baños: Ofrece el espacio perfecto para toda la familia con tres habitaciones y dos baños, asegurando comodidad y privacidad para todos.

Extras para tu Bienestar: Disfruta de comodidades adicionales como ascensor, calefacción para los días más frescos, un hermoso jardín que proporciona un entorno agradable, mobiliario completo que facilita la mudanza y una piscina comunitaria para refrescarte y relajarte.

Terraza para Disfrutar: La terraza es el lugar perfecto para disfrutar de momentos al aire libre, ya sea tomando el sol, leyendo un libro o compartiendo momentos con amigos y familiares.

Este piso es más que una propiedad, es la oportunidad de experimentar el estilo de vida único que ofrece Torre Atalaya en Málaga. ¡No dejes pasar esta oportunidad! Contáctanos para más detalles o para programar una visita y descubre cómo este piso puede convertirse en tu nuevo hogar.

GARANTY HOME: 695 66 38 59",Hace 60 días,,Inmuebles GARANTY HOME
1.500 € /mes,Apartamento con piscina en Teatinos - Universidad,Apartamento,"['2 habs.', '2 baños', '117 m²', '12ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-jardin-terraza-ascensor-piscina-amueblado/182191658/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"ALQUILER DE VIVIENDA TOTALMENTE AMUEBLADA, LARGA TEMPORADA EN TEATINOS, SKY GARDEN.

Oportunidad en una de las mejores zonas de Málaga, zona residencial junto a la Ciudad universitaria, Palacio de Justicia y Hospital Clínico. A escasos metros de la parada del metro y parada de autobús.

Edificio de nueva construcción, consta de 2 dormitorios con armarios empotrados, 2 baños (uno en suite), cocina totalmente amueblada, salón y terraza con impresionantes vistas. Dispone de Aerotermia para agua caliente y aire acondicionado (friocalor) en toda la casa.

Se encuentra en un recinto cerrado con piscina infinity, piscina para niños, zonas verdes, gimnasio y zona de juego para niños. 

Conserjería y vigilancia las 24h.

NO se admiten mascotas.

Plaza de garaje y gastos de comunidad incluidos en el precio.

Imprescindible nómina o aval.

Abstenerse Inmobiliarias.",Hace 19 días,,
5.000 € /mes,"Piso con ascensor en Paseo de la Farola, Centro",Piso,"['3 habs.', '2 baños', '220 m²', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-ascensor-amueblado/179590647/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"-ALQUILER CORTA TEMPORADA - MAXIMO 6 MESES -
Vivienda de lujo totalmente equipada de 220m², dispone de tres dormitorios dobles, dos cuartos de baño completos y cocina integrada, amueblada y totalmente equipada. Suelos de madera de alta calidad y radiantes. Pintura estuco veneciano. Aire acondicionado con bomba de calor. Una plaza de garaje incluida en el precio. Servicio de limpieza. Suministros e internet incluidos en el precio.",Hace 16 días,,Inmuebles RENTA GARANTIZADA SA
1.450 € /mes,Piso con piscina en Teatinos - Universidad,Piso,"['3 habs.', '2 baños', '120 m²', '2ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/calefaccion-parking-jardin-terraza-trastero-ascensor-piscina-amueblado/182160724/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"Se alquila sólo para largas temporadas piso de tres dormitorios en Residencial Paraninfo. Amueblado, con todos los detalles y con terraza al recinto interior. Muy luminoso, nada ruidoso y excelente en comunicaciones. Incluye trastero amplísimo y plaza de garaje junto a dicho trastero. Muy cerca de la autovía, negocios, centro de salud, colegios y en una zona de Málaga magnífica. El recinto cuenta con piscina, amplios jardines, parques infantiles y dos pistas de padel. Es muy bonito y amplio. Se ruego no contacten profesionales, sólo particulares. Si lo ve se lo queda. Dispongo de más fotos para envío por whatssap si lo solicitan.",Hace 21 días,,
1.400 € /mes,Piso con 1 baño en Puerto de la Torre - Atabal,Piso,"['3 habs.', '1 baño', '200 m²']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/el-cortijuelo/182049342/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"Altura piso , piso superficie total 200 m², nº de planta: 1, nivel energético de emisiones:  C, 1, nivel energético de consumo:  C, 1.",Hace 23 días,,Inmuebles AREA CASA
2.000 € /mes,Piso con piscina en Teatinos - Universidad,Piso,"['3 habs.', '2 baños', '140 m²', '11ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/calefaccion-parking-jardin-terraza-trastero-ascensor-piscina-amueblado/181803974/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"Fabuloso piso en exclusiva urbanización de Teatinos. Junto a parada de metro Ciudad de la Justicia y parada de bus. Al lado de las universidades y del hospital clínico Virgen de la Victoria. Mercadona en el bajo del edificio. Zona de bares muy cerca, pero sin ser molesto. Completamente amueblado, cuenta con todo lo necesario para vivir. Todas los dormitorios cuentan con cama de 1,35 cms. Piscina Infinity en la terraza del edificio, con excelentes vistas. Planta primera con mini pistas de fútbol y baloncesto, gimnasio, mesa de ping pong, piscina y zona de juegos para niños y de descanso. Garaje incluido en el precio. 
. Se pide un mes de fianza. Luz y agua aparte.",Hace 49 días,,
1.300 € /mes,Casa adosada con terraza en Puerto de la Torre - Atabal,Casa adosada,"['2 habs.', '2 baños', '210 m²', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/terraza-patio-amueblado/181716964/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,,Hace 50 días,,Inmuebles MARIA PUERTO INMOBILIARIA
800 € /mes,Piso con ascensor en Cruz de Humilladero,Piso,"['2 habs.', '1 baño', '70 m²', '3ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/ascensor-amueblado/182136107/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"Estupendo piso muy céntrico, luminoso y tranquilo.

Dos habitaciones, salón, baño, cocina completa, amueblado, a 5 minutos andando del metro, estación de autobuses y de tren, del Centro Comercial Vialia y de Centro Comercial Larios.

No mascotas ni fumadores.

Se requiere contrato de trabajo, las 3 últimas nóminas, declaración de la renta, dos meses de fondo y solvencia económica.

CONTACTAR POR WHATSAPP AL",Hace 23 días,,
2.000 € /mes,Piso con piscina en Martiricos - La Roca,Piso,"['1 hab.', '1 baño', '62 m²', 'Ascensor', 'Piscina']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-parking-jardin-ascensor-piscina-piscina/182170499/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"REF: 108703

Disponible desde el 15 de Marzo 2024

Piso en alquiler con superficie de 62m², muy luminoso. Planta 19va, exterior con orientacion sur

La vivienda se entrega amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 1 habitacion
- 1 baño completo
- cocina equipada
- piscina (Comunitaria)
- jardin (Comunitario)
- parking

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

No se aceptan mascotas

Finca con ascensor

[EXTRA]


Para más información, contactar con el equipo de Area Casa.",Hace 13 días,,Inmuebles AREA CASA
1.150 € /mes,Piso con piscina en Carretera de Cádiz,Piso,"['1 hab.', '1 baño', '60 m²', 'Ascensor', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-jardin-terraza-trastero-ascensor-piscina-piscina/182170498/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"REF: 108692

Disponible desde ya

Piso en alquiler con superficie de 60m², muy luminoso. Planta 4ta, exterior con orientacion sur

La vivienda se entrega amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 1 habitacion (1 doble)
- 1 baño completo
- terraza
- cocina equipada
- piscina (Comunitaria)
- jardin (Comunitario)
- parking
- trastero

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.
Contrato alquiler temporal

Se aceptan mascotas

Finca con ascensor

[EXTRA]


Para más información, contactar con el equipo de Area Casa.",Hace 13 días,,Inmuebles AREA CASA
1.850 € /mes,Piso con ascensor en Centro,Piso,"['2 habs.', '1 baño', '100 m²', 'Ascensor', 'Aire acondicionado']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-parking-trastero-ascensor/182125514/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/16,"REF: 108705

Disponible desde ya

Piso en alquiler con superficie de 100m², muy luminoso. Planta Baja, exterior con orientacion este

La vivienda se entrega amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 2 habitaciones
- 1 baño completo
- cocina equipada
- parking
- trastero

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

No se aceptan mascotas

Finca con ascensor

Para más información, contactar con el equipo de Area Casa.",Hace 17 días,,Inmuebles AREA CASA
1.350 € /mes,Piso con terraza en Teatinos - Universidad,Piso,"['3 habs.', '2 baños', '90 m²', 'Ascensor', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/terraza-zona-comunitaria-ascensor-amueblado-piscina/182240181/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"ATENCIÓN ESTUDIANTES, vivienda 3 habitaciones en urbanización de Lujo.
Disponibilidad para alquilar de Julio o Septiembre hasta Junio.

Piso para alquiler en zona de Teatinos, que cuenta con todos los elementos necesarios de primera necesidad cercanos, universidad, supermercados, centro comercial  y situado a para llegar en pocos minutos al centro de Málaga.

La vivienda dispone de salón, cocina totalmente equipada, 3 dormitorios, terraza y jardines con piscina.

En cumplimiento del Decreto de la Junta de Andalucía 2182005 del 11 de Octubre, se informa al cliente que los gastos notariales, registrales, e ITP no se incluyen en el precio, así como tampoco honorarios de intermediación. El consumidor tiene derecho a que se le entregue una copia del correspondiente Documento Informativo Abreviado de la vivienda.",Hace 9 días,,Inmuebles NAVAS AGENTES INMOBILIARIOS
1.600 € /mes,Casa o chalet con terraza en Puerto de la Torre - Atabal,Casa o chalet,"['3 habs.', '1 baño', '150 m²', 'Terraza', 'Balcón']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-terraza/182193696/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"REF: 108762

Disponible desde ya

Casa en alquiler con superficie de 150m². con orientacion sur

La vivienda se entrega amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 3 habitaciones (2 dobles y 1 individual)
- 1 baño completo
- balcon
- terraza
- cocina equipada
- parking

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

Se aceptan mascotas

Finca sin ascensor


Para más información, contactar con el equipo de Area Casa.",Hace 12 días,,Inmuebles AREA CASA
1.600 € /mes,Casa o chalet con terraza en Puerto de la Torre - Atabal,Casa o chalet,"['3 habs.', '1 baño', '150 m²', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-terraza/182113973/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"REF: 108721

Disponible desde ya

Casa en alquiler con superficie de 150m². con orientacion sur

La vivienda se entrega amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 3 habitaciones
- 1 baño completo
- balcon
- terraza
- cocina equipada
- parking

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.
Contrato alquiler temporal

Se aceptan mascotas

Finca sin ascensor



Para más información, contactar con el equipo de Area Casa.",Hace 18 días,,Inmuebles AREA CASA
1.550 € /mes,Piso con ascensor en Centro,Piso,"['2 habs.', '1 baño', '100 m²', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/ascensor/182048281/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"REF: 108632

Disponible desde ya

Piso en alquiler con superficie de 135m². Planta 2da

La vivienda se entrega no amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 3 habitaciones (1 doble y 2 individuales)
- 2 baños completos
- terraza
- cocina equipada
- piscina (Comunitaria)
- parking

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

No se aceptan mascotas

Finca con ascensor

[EXTRA]


Para más información, contactar con el equipo de Area Casa.",Hace 23 días,,Inmuebles AREA CASA
800 € /mes,Piso con ascensor en Bailén - Miraflores,Piso,"['3 habs.', '1 baño', '73 m²', '10ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/ascensor-amueblado/182388465/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,Piso alquiler larga temporada. Se solicita nóminas.,Hace 10 días,,
1.700 € /mes,Casa o chalet con terraza en Este,Casa o chalet,"['2 habs.', '2 baños', '103 m²', 'Bajos', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/calefaccion-parking-jardin-terraza-trastero-amueblado/182287359/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Maravillosa Casa de Campo en la Carretera de Olias a escasos 15 minutos del Palo. Desconecta de la ciudad bajo olivos con una vida rural y llena de comodidades: cocina equipada, lavadora y chimenea lista para disfrutar, zona exterior de barbacoa y magnifico horno de piedra. Hay 90 árboles de distintos tipos en una parcela de 3000m2
Una joya . Solo whatsapp o llamadas whatsapp o FaceTime",Hace 12 días,,
1.250 € /mes,Piso con piscina en Residencial Jardín Botánico,Piso,"['4 habs.', '2 baños', '115 m²', '4ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-terraza-ascensor-piscina-amueblado/182224773/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,Excelente piso bien ubicado tiene 4 habitaciones 2 baños salón cocina comedor se pide 2 nóminas superior a 1300 que sea fijo si te interesa escríbeme al whatsapp,Hace 18 días,,
1.200 € /mes,Apartamento con terraza en Centro,Apartamento,"['2 habs.', '2 baños', '80 m²', '1ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/terraza-ascensor/182033071/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,Poso centricoxa escasos pasos de la plaza de la constitucion.Ubicsdoxen calle nueva.,Hace 31 días,,
400 € /mes,Piso con terraza en Cruz de Humilladero,Piso,"['3 habs.', '1 baño', '90 m²', '1ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/terraza-ascensor-amueblado/181869982/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,Se alquilan tres habitaciones zona del perchel para chicos exclusivamente. Precio 400 euros al mes más gastos. Muy cerca de centros comerciales restaurantes centro médico. Y conexiones de bus metro y tren,Hace 46 días,,
